TO_MERGE,platform/core/uifw/efl-theme-tizen,tizen,Idd69150cac2183d19a670e32de5f393c2def141f,2014-12-02,13,2014-12-12,2,ronan,https://review.tizen.org/gerrit/#/c/31175
TO_MERGE,platform/core/multimedia/media-server,tizen,I9c45d3221f56746afee958036091e52979a0ecc8,2014-12-02,13,2014-12-12,2,anuj,https://review.tizen.org/gerrit/#/c/31179
TO_MERGE,platform/upstream/setup,tizen,I19268872471b886f5914ea40fe6021c7b9c6fa7b,2014-11-26,18,2014-12-12,3,clecouve,https://review.tizen.org/gerrit/#/c/30894
TO_MERGE,platform/framework/web/tizen-extensions-crosswalk,tizen,I6cc0e80f3155630dd5e69f1d28bd4c2688a314ec,2014-11-28,17,2014-12-11,4,paritoshkm,https://review.tizen.org/gerrit/#/c/30982
TO_MERGE,platform/core/pim/calendar-service,tizen,I6c2aec4ccd9724fa79d1241a48bbf1ad7e5df56b,2014-12-03,12,2014-12-08,7,subham,https://review.tizen.org/gerrit/#/c/31257
TO_MERGE,platform/core/pim/calendar-service,tizen,I3fbee7e7dc8931a902ee5b08f9136845295ce320,2014-12-01,14,2014-12-02,13,subham,https://review.tizen.org/gerrit/#/c/31074
TO_MERGE,apps/core/preloaded/ug-camera-efl,tizen,I11d7db676573b74415acdc31d0e7833d18142421,2014-03-06,284,2014-11-25,20,souravb,https://review.tizen.org/gerrit/#/c/17320
TO_MERGE,platform/core/multimedia/libmm-fileinfo,tizen,I33a9731bf93f323979e006c9f6805584e2a8c099,2014-11-25,20,2014-11-25,20,ravikirankn,https://review.tizen.org/gerrit/#/c/30762
TO_MERGE,platform/core/security/privacy-manager,tizen,If6f9ae4f8ea9e6e29d7c86d8f9d48ee6e90dc0c8,2014-10-14,61,2014-11-05,39,ronan,https://review.tizen.org/gerrit/#/c/28723
TO_MERGE,platform/core/api/notification,tizen,I0e921af261634202894cc150c2770b1270dc8a5c,2014-01-21,327,2014-09-15,91,ibriano,https://review.tizen.org/gerrit/#/c/15476
TO_MERGE,platform/upstream/less,tizen,I7ddd920d62d3d7a37d7ed077f6f2cfcb2c7ec101,2013-10-23,418,2014-07-15,153,azdyb,https://review.tizen.org/gerrit/#/c/11266
TO_MERGE,test/tct/web/webapi,tizen_2.2,I6d55edf61e37ad1bbff3e12c1b5e6d500612f237,2014-06-20,178,2014-06-20,178,zqzhang,https://review.tizen.org/gerrit/#/c/23224
TO_MERGE,test/common/common-sanity-suite,tizen,Ic8332bcbd46babdb4334c5d8dad0c804bd308b78,2014-06-09,189,2014-06-09,188,xiaolei,https://review.tizen.org/gerrit/#/c/22594
TO_MERGE,test/common/common-sanity-suite,master,I66ce326f54ef805d932d1b567c92554f5cf2f209,2014-05-23,206,2014-05-23,205,xiaolei,https://review.tizen.org/gerrit/#/c/21557
TO_MERGE,profile/mobile/meta-mobile,tizen,Ic3e0adddcbc3b26737f9371330f9fd37cafb64a7,2014-05-21,207,2014-05-23,206,jacekbe,https://review.tizen.org/gerrit/#/c/21491
TO_MERGE,platform/framework/native/ime,tizen,I5b97d908b2c1b7cf1497d6de955c7ac30d6a01e4,2014-05-08,221,2014-05-22,206,sudhav,https://review.tizen.org/gerrit/#/c/20474
TO_MERGE,platform/core/multimedia/libmm-utility,tizen,Ic2f86b80653257e440afc77db167840cc7296cdd,2014-01-17,332,2014-05-16,213,ravikirankn,https://review.tizen.org/gerrit/#/c/15258
TO_MERGE,apps/core/preloaded/starter,tizen,I70a60cf6785c0be5670aaf680d2c8d9c1a30044b,2014-04-30,229,2014-04-30,228,smlee,https://review.tizen.org/gerrit/#/c/20244
